id_municipio,municipio_nome,agencia,endereco,complemento,numero,bairro,municipio_sede,cep,telefone,fax,email,url
3551702,Sertãozinho,Agência Ambiental de Ribeirão Preto,Avenida Presidente Kennedy,,1760,Ribeirânia,Ribeirão Preto,14096-350,(16) 3617-4700,(16) 3617-4207,ribeirao_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=SERT%C3OZINHO
3551801,Sete Barras,Agência Ambiental de Registro,Avenida Wild Jose de Souza,,456,Vila Tupy,Registro,11900-000,(13) 2130-4056,,registro_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=SETE%20BARRAS
3551900,Severínia,Agência Ambiental de Barretos,Rua 30,,564,Centro,Barretos,14780-120,(17) 3323-1790,,barretos_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=SEVER%CDNIA
3552007,Silveiras,Agência Ambiental de Taubaté,Avenida Itambé,,38,Santa Luzia,Taubaté,12091-200,(12) 3634-8222,(12) 3634-8234,taubate_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=SILVEIRAS
3552106,Socorro,Agência Ambiental de Mogi Guaçu,Rua Hugo Pancieira,,400,Pedregulhal,Mogi Guaçu,13845-190,(19) 3818-0396,(19) 3818-0396,mogiguacu_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=SOCORRO
3552205,Sorocaba,Agência Ambiental de Sorocaba,Rua Epitácio Pessoa,,269,Além Ponte,Sorocaba,18013-190,(15) 3222-2065,(15) 3222-2065,sorocaba_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=SOROCABA
3552304,Sud Mennucci,Agência Ambiental de Jales,Rua Nova Iorque,,1016,Jardim Monterey,Jales,15703-326,(17) 3621-1042,(17) 3621-1042,jales_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=SUD%20MENNUCCI
3552403,Sumaré,Agência Ambiental de Americana,Rua Florindo Cibin,,435,Vila Medon,Americana,13465-230,(19) 3461-1550,(19) 3461-1550,americana_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=SUMAR%C9
3552551,Suzanápolis,Agência Ambiental de Jales,Rua Nova Iorque,,1016,Jardim Monterey,Jales,15703-326,(17) 3621-1042,(17) 3621-1042,jales_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=SUZAN%C1POLIS
3552502,Suzano,Agência Ambiental de Mogi das Cruzes,Rua Francisco Franco,,133,Centro,Mogi das Cruzes,08710-590,(11) 4723-2130,,mogi_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=SUZANO
3552601,Tabapuã,Agência Ambiental de São José do Rio Preto,Avenida Floriano André Cabrera,,,Residencial Cidade Jardim - Jardim São Marcos,São José do Rio Preto,15081-490,(17) 3218-4300,(17) 3218-4300,riopreto_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TABAPU%C3
3552700,Tabatinga,Agência Ambiental de Araraquara,Avenida Castro Alves,,1271,Carmo,Araraquara,14800-140,(16) 3332-2211,(16) 3332-2211,araraquara_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TABATINGA
3552809,Taboão da Serra,Agência Ambiental de Santo Amaro,Rua Anete Queiroz Lacerda,,80,Jardim Bonfiglioli,São Paulo,05591-080,(11) 3721-2244,(11) 3721-2244,santoamaro_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TABO%C3O%20DA%20SERRA
3552908,Taciba,Agência Ambiental de Presidente Prudente,Rua João Gonçalves Foz,,1736A,Jardim das Rosas,Presidente Prudente,19060-050,(18) 3223-5001,,prudente_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TACIBA
3553005,Taguaí,Agência Ambiental de Avaré,Avenida Governador Mário Covas,,525,Vila Industrial,Avaré,18705-851,(14) 3732-4900,,avare_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TAGUA%CD
3553104,Taiaçu,Agência Ambiental de Jaboticabal,Avenida Angelo Morello,,60,Jardim Santa Rosa,Jaboticabal,14875-290,(16) 3203-9400,(16) 3203-9400,jaboticabal_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TAIA%C7U
3553203,Taiúva,Agência Ambiental de Jaboticabal,Avenida Angelo Morello,,60,Jardim Santa Rosa,Jaboticabal,14875-290,(16) 3203-9400,(16) 3203-9400,jaboticabal_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TAI%DAVA
3553302,Tambaú,Agência Ambiental de São João da Boa Vista,Rua Marechal Deodoro,,345,Centro,São João da Boa Vista,13870-223,(19) 3633-1510,(19) 3633-1510,sjboavista_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TAMBA%DA
3553401,Tanabi,Agência Ambiental de Votuporanga,Avenida Deputado Aureo Ferreira,,1724,Vila Paes,Votuporanga,15500-112,(17) 3421-4004,(17) 3421-4004,votuporanga_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TANABI
3553500,Tapiraí,Agência Ambiental de Sorocaba,Rua Epitácio Pessoa,,269,Além Ponte,Sorocaba,18013-190,(15) 3222-2065,(15) 3222-2065,sorocaba_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TAPIRA%CD
3553609,Tapiratiba,Agência Ambiental de São João da Boa Vista,Rua Marechal Deodoro,,345,Centro,São João da Boa Vista,13870-223,(19) 3633-1510,(19) 3633-1510,sjboavista_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TAPIRATIBA
3553658,Taquaral,Agência Ambiental de Jaboticabal,Avenida Angelo Morello,,60,Jardim Santa Rosa,Jaboticabal,14875-290,(16) 3203-9400,(16) 3203-9400,jaboticabal_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TAQUARAL
3553708,Taquaritinga,Agência Ambiental de Jaboticabal,Avenida Angelo Morello,,60,Jardim Santa Rosa,Jaboticabal,14875-290,(16) 3203-9400,(16) 3203-9400,jaboticabal_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TAQUARITINGA
3553807,Taquarituba,Agência Ambiental de Avaré,Avenida Governador Mário Covas,,525,Vila Industrial,Avaré,18705-851,(14) 3732-4900,,avare_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TAQUARITUBA
3553856,Taquarivaí,Agência Ambiental de Capão Bonito,Rua Denise,,131,Terras de Imbirucu,Capão Bonito,18304-700,(15) 3542-3173,(15) 3542-3173,capaobonito_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TAQUARIVA%CD
3553906,Tarabai,Agência Ambiental de Presidente Prudente,Rua João Gonçalves Foz,,1736A,Jardim das Rosas,Presidente Prudente,19060-050,(18) 3223-5001,,prudente_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TARABAI
3553955,Tarumã,Agência Ambiental de Assis,Via Chico Mendes,,75,Quinta dos Flamboyants,Assis,19810-005,(18) 3324-4177,(18) 3324-4177,assis_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TARUM%C3
3554003,Tatuí,Agência Ambiental de Sorocaba,Rua Epitácio Pessoa,,269,Além Ponte,Sorocaba,18013-190,(15) 3222-2065,(15) 3222-2065,sorocaba_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TATU%CD
3554102,Taubaté,Agência Ambiental de Taubaté,Avenida Itambé,,38,Santa Luzia,Taubaté,12091-200,(12) 3634-8222,(12) 3634-8234,taubate_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TAUBAT%C9
3554201,Tejupá,Agência Ambiental de Avaré,Avenida Governador Mário Covas,,525,Vila Industrial,Avaré,18705-851,(14) 3732-4900,,avare_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TEJUP%C1
3554300,Teodoro Sampaio,Agência Ambiental de Presidente Prudente,Rua João Gonçalves Foz,,1736A,Jardim das Rosas,Presidente Prudente,19060-050,(18) 3223-5001,,prudente_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TEODORO%20SAMPAIO
3554409,Terra Roxa,Agência Ambiental de Barretos,Rua 30,,564,Centro,Barretos,14780-120,(17) 3323-1790,,barretos_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TERRA%20ROXA
3554508,Tietê,Agência Ambiental de Itu,Rua Santa Rita,,1165,Centro,Itu,13300-065,(11) 4013-3419,(11) 4013-3419,itu_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TIET%CA
3554607,Timburi,Agência Ambiental de Assis,Via Chico Mendes,,75,Quinta dos Flamboyants,Assis,19810-005,(18) 3324-4177,(18) 3324-4177,assis_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TIMBURI
3554656,Torre de Pedra,Agência Ambiental de Botucatu,Rua Lourenço Carmelo,,180,Jardim Paraíso,Botucatu,18610-265,(14) 3882-1134,(14) 3882-1134,botucatu_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TORRE%20DE%20PEDRA
3554706,Torrinha,Agência Ambiental de São Carlos,Avenida das Azaléias,,700,Cidade Jardim,São Carlos,13566-500,(16) 3361-2004,(16) 3361-2004,saocarlos_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TORRINHA
3554755,Trabiju,Agência Ambiental de Araraquara,Avenida Castro Alves,,1271,Carmo,Araraquara,14800-140,(16) 3332-2211,(16) 3332-2211,araraquara_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TRABIJU
3554805,Tremembé,Agência Ambiental de Taubaté,Avenida Itambé,,38,Santa Luzia,Taubaté,12091-200,(12) 3634-8222,(12) 3634-8234,taubate_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TREMEMB%C9
3554904,Três Fronteiras,Agência Ambiental de Jales,Rua Nova Iorque,,1016,Jardim Monterey,Jales,15703-326,(17) 3621-1042,(17) 3621-1042,jales_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TR%CAS%20FRONTEIRAS
3554953,Tuiuti,Agência Ambiental de Atibaia,Rua Castro Fafe,,295,Centro,Atibaia,12940-440,(11) 4411-6466,(11) 4411-6466,atibaia_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TUIUTI
3555000,Tupã,Agência Ambiental de Marília,Rua Santa Helena,,436,Jardim Alvorada,Marília,17513-322,(14) 3422-4666,(14) 3422-4666,marilia_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TUP%C3
3555109,Tupi Paulista,Agência Ambiental de Dracena,Rua Tomé de Souza,,438,Centro,Dracena,17900-000,(18) 3822-3166,(18) 3822-3166,dracena_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TUPI%20PAULISTA
3555208,Turiúba,Agência Ambiental de Araçatuba,Rua Tenente Alcides Teodoro dos Santos,,260,Aviação,Araçatuba,16055-557,(18) 3608-8053,(18) 3608-7197,aracatuba_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TURI%DABA
3555307,Turmalina,Agência Ambiental de Jales,Rua Nova Iorque,,1016,Jardim Monterey,Jales,15703-326,(17) 3621-1042,(17) 3621-1042,jales_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=TURMALINA
3555356,Ubarana,Agência Ambiental de São José do Rio Preto,Avenida Floriano André Cabrera,,,Residencial Cidade Jardim - Jardim São Marcos,São José do Rio Preto,15081-490,(17) 3218-4300,(17) 3218-4300,riopreto_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=UBARANA
3555406,Ubatuba,Agência Ambiental de São Sebastião,Rua Francisco da Cruz Maldonado,,132,Portal da Olaria,São Sebastião,11600-000,(12) 3862-2300,(12) 3862-2300,ssebastiao_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=UBATUBA
3555505,Ubirajara,Agência Ambiental de Bauru,Avenida Cruzeiro do Sul,Quadra 13,15,Jardim Carvalho,Bauru,17030-743,(14) 3878-4099,,bauru_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=UBIRAJARA
3555604,Uchoa,Agência Ambiental de São José do Rio Preto,Avenida Floriano André Cabrera,,,Residencial Cidade Jardim - Jardim São Marcos,São José do Rio Preto,15081-490,(17) 3218-4300,(17) 3218-4300,riopreto_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=UCHOA
3555703,União Paulista,Agência Ambiental de São José do Rio Preto,Avenida Floriano André Cabrera,,,Residencial Cidade Jardim - Jardim São Marcos,São José do Rio Preto,15081-490,(17) 3218-4300,(17) 3218-4300,riopreto_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=UNI%C3O%20PAULISTA
3555802,Urânia,Agência Ambiental de Jales,Rua Nova Iorque,,1016,Jardim Monterey,Jales,15703-326,(17) 3621-1042,(17) 3621-1042,jales_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=UR%C2NIA
3555901,Uru,Agência Ambiental de Marília,Rua Santa Helena,,436,Jardim Alvorada,Marília,17513-322,(14) 3422-4666,(14) 3422-4666,marilia_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=URU
3556008,Urupês,Agência Ambiental de São José do Rio Preto,Avenida Floriano André Cabrera,,,Residencial Cidade Jardim - Jardim São Marcos,São José do Rio Preto,15081-490,(17) 3218-4300,(17) 3218-4300,riopreto_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=URUP%CAS
3556107,Valentim Gentil,Agência Ambiental de Votuporanga,Avenida Deputado Aureo Ferreira,,1724,Vila Paes,Votuporanga,15500-112,(17) 3421-4004,(17) 3421-4004,votuporanga_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=VALENTIM%20GENTIL
3556206,Valinhos,Agência Ambiental de Campinas,Avenida Brasil,,2340,Jardim Chapadão,Campinas,13070-178,(19) 3241-1744,,campinas_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=VALINHOS
3556305,Valparaíso,Agência Ambiental de Araçatuba,Rua Tenente Alcides Teodoro dos Santos,,260,Aviação,Araçatuba,16055-557,(18) 3608-8053,(18) 3608-7197,aracatuba_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=VALPARA%CDSO
3556354,Vargem,Agência Ambiental de Atibaia,Rua Castro Fafe,,295,Centro,Atibaia,12940-440,(11) 4411-6466,(11) 4411-6466,atibaia_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=VARGEM
3556404,Vargem Grande do Sul,Agência Ambiental de São João da Boa Vista,Rua Marechal Deodoro,,345,Centro,São João da Boa Vista,13870-223,(19) 3633-1510,(19) 3633-1510,sjboavista_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=VARGEM%20GRANDE%20DO%20SUL
3556453,Vargem Grande Paulista,Agência Ambiental de Embu das Artes,Avenida João Paulo I,,495,Jardim São Luiz,Embu das Artes,06816-550,(11) 4704-8835,(11) 4704-8835,embu_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=VARGEM%20GRANDE%20PAULISTA
3556503,Várzea Paulista,Agência Ambiental de Jundiaí,Rua João Ferrara,,555,Jardim Pitangueiras II,Jundiaí,13206-714,(11) 4817-1898,(11) 4587-3597,jundiai_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=V%C1RZEA%20PAULISTA
3556602,Vera Cruz,Agência Ambiental de Marília,Rua Santa Helena,,436,Jardim Alvorada,Marília,17513-322,(14) 3422-4666,(14) 3422-4666,marilia_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=VERA%20CRUZ
3556701,Vinhedo,Agência Ambiental de Campinas,Avenida Brasil,,2340,Jardim Chapadão,Campinas,13070-178,(19) 3241-1744,,campinas_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=VINHEDO
3556800,Viradouro,Agência Ambiental de Barretos,Rua 30,,564,Centro,Barretos,14780-120,(17) 3323-1790,,barretos_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=VIRADOURO
3556909,Vista Alegre do Alto,Agência Ambiental de Jaboticabal,Avenida Angelo Morello,,60,Jardim Santa Rosa,Jaboticabal,14875-290,(16) 3203-9400,(16) 3203-9400,jaboticabal_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=VISTA%20ALEGRE%20DO%20ALTO
3556958,Vitória Brasil,Agência Ambiental de Jales,Rua Nova Iorque,,1016,Jardim Monterey,Jales,15703-326,(17) 3621-1042,(17) 3621-1042,jales_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=VIT%D3RIA%20BRASIL
3557006,Votorantim,Agência Ambiental de Sorocaba,Rua Epitácio Pessoa,,269,Além Ponte,Sorocaba,18013-190,(15) 3222-2065,(15) 3222-2065,sorocaba_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=VOTORANTIM
3557105,Votuporanga,Agência Ambiental de Votuporanga,Avenida Deputado Aureo Ferreira,,1724,Vila Paes,Votuporanga,15500-112,(17) 3421-4004,(17) 3421-4004,votuporanga_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=VOTUPORANGA
3557154,Zacarias,Agência Ambiental de Araçatuba,Rua Tenente Alcides Teodoro dos Santos,,260,Aviação,Araçatuba,16055-557,(18) 3608-8053,(18) 3608-7197,aracatuba_cetesb@sp.gov.br,https://licenciamento.cetesb.sp.gov.br/municipioss.asp?muni=ZACARIAS
